,date,hour,gb_price_eur
930,2022-01-20,19,261.12
931,2022-01-20,20,251.38
932,2022-01-20,21,244.29
933,2022-01-20,22,231.79
934,2022-01-20,23,236.6
935,2022-01-20,24,232.75
936,2022-01-20,25,230.82
937,2022-01-20,26,226.02
938,2022-01-20,27,220.97
939,2022-01-20,28,221.21
940,2022-01-20,29,209.18
941,2022-01-20,30,220.97
942,2022-01-20,31,207.74
943,2022-01-20,32,237.44
944,2022-01-20,33,220.97
945,2022-01-20,34,276.51
946,2022-01-20,35,283.84
947,2022-01-20,36,300.55
948,2022-01-20,37,294.54
949,2022-01-20,38,251.98
950,2022-01-20,39,284.08
951,2022-01-20,40,263.28
952,2022-01-20,41,242.85
953,2022-01-20,42,204.38
954,2022-01-20,43,205.58
955,2022-01-20,44,193.56
956,2022-01-20,45,197.4
957,2022-01-20,46,185.14
958,2022-01-20,47,176.97
959,2022-01-20,48,175.52
960,2022-01-21,1,175.79
961,2022-01-21,2,187.62
962,2022-01-21,3,193.59
963,2022-01-21,4,177.22
964,2022-01-21,5,175.79
965,2022-01-21,6,173.4
966,2022-01-21,7,175.79
967,2022-01-21,8,172.8
968,2022-01-21,9,174.47
969,2022-01-21,10,177.1
970,2022-01-21,11,175.79
971,2022-01-21,12,182.24
972,2022-01-21,13,196.58
973,2022-01-21,14,199.69
974,2022-01-21,15,239.24
975,2022-01-21,16,271.51
976,2022-01-21,17,265.42
977,2022-01-21,18,271.51
978,2022-01-21,19,261.95
979,2022-01-21,20,252.03
980,2022-01-21,21,249.52
981,2022-01-21,22,239.01
982,2022-01-21,23,233.87
983,2022-01-21,24,227.06
984,2022-01-21,25,219.65
985,2022-01-21,26,212.95
986,2022-01-21,27,208.17
987,2022-01-21,28,206.74
988,2022-01-21,29,203.51
989,2022-01-21,30,203.51
990,2022-01-21,31,194.55
991,2022-01-21,32,217.97
992,2022-01-21,33,221.08
993,2022-01-21,34,247.61
994,2022-01-21,35,252.15
995,2022-01-21,36,262.91
996,2022-01-21,37,265.77
997,2022-01-21,38,239.24
998,2022-01-21,39,239.54
999,2022-01-21,40,212.77
1000,2022-01-21,41,216.3
1001,2022-01-21,42,194.79
1002,2022-01-21,43,207.93
1003,2022-01-21,44,190.67
1004,2022-01-21,45,224.84
1005,2022-01-21,46,169.1
1006,2022-01-21,47,194.79
1007,2022-01-21,48,197.18
1008,2022-01-22,1,189.84
1009,2022-01-22,2,195.94
1010,2022-01-22,3,203.11
1011,2022-01-22,4,181.12
1012,2022-01-22,5,176.22
1013,2022-01-22,6,174.43
1014,2022-01-22,7,176.82
1015,2022-01-22,8,171.57
1016,2022-01-22,9,179.21
1017,2022-01-22,10,178.02
1018,2022-01-22,11,161.29
1019,2022-01-22,12,165.95
1020,2022-01-22,13,161.29
1021,2022-01-22,14,177.78
1022,2022-01-22,15,180.65
1023,2022-01-22,16,194.74
1024,2022-01-22,17,191.76
1025,2022-01-22,18,223.42
1026,2022-01-22,19,207.89
1027,2022-01-22,20,222.34
1028,2022-01-22,21,220.55
1029,2022-01-22,22,214.1
1030,2022-01-22,23,208.12
1031,2022-01-22,24,208.12
1032,2022-01-22,25,203.58
1033,2022-01-22,26,199.88
1034,2022-01-22,27,211.95
1035,2022-01-22,28,205.5
1036,2022-01-22,29,206.69
1037,2022-01-22,30,205.5
1038,2022-01-22,31,203.58
1039,2022-01-22,32,193.67
1040,2022-01-22,33,186.98
1041,2022-01-22,34,256.87
1042,2022-01-22,35,256.87
1043,2022-01-22,36,264.76
1044,2022-01-22,37,262.84
1045,2022-01-22,38,252.57
1046,2022-01-22,39,256.87
1047,2022-01-22,40,205.73
1048,2022-01-22,41,211.47
1049,2022-01-22,42,209.32
1050,2022-01-22,43,199.28
1051,2022-01-22,44,205.5
1052,2022-01-22,45,205.5
1053,2022-01-22,46,198.33
1054,2022-01-22,47,220.07
1055,2022-01-22,48,184.35
1056,2022-01-23,1,184.59
1057,2022-01-23,2,204.54
1058,2022-01-23,3,203.58
1059,2022-01-23,4,184.35
1060,2022-01-23,5,181.6
1061,2022-01-23,6,178.02
1062,2022-01-23,7,187.34
1063,2022-01-23,8,176.58
1064,2022-01-23,9,184.35
1065,2022-01-23,10,176.46
1066,2022-01-23,11,174.31
1067,2022-01-23,12,174.43
1068,2022-01-23,13,164.87
1069,2022-01-23,14,173.84
1070,2022-01-23,15,179.21
1071,2022-01-23,16,179.33
1072,2022-01-23,17,194.74
1073,2022-01-23,18,214.34
1074,2022-01-23,19,214.93
1075,2022-01-23,20,256.87
1076,2022-01-23,21,224.61
1077,2022-01-23,22,206.45
1078,2022-01-23,23,216.61
1079,2022-01-23,24,221.86
1080,2022-01-23,25,233.33
1081,2022-01-23,26,219.83
1082,2022-01-23,27,221.98
1083,2022-01-23,28,203.23
1084,2022-01-23,29,205.85
1085,2022-01-23,30,179.21
1086,2022-01-23,31,203.11
1087,2022-01-23,32,203.11
1088,2022-01-23,33,209.08
1089,2022-01-23,34,262.84
1090,2022-01-23,35,273.84
1091,2022-01-23,36,276.94
1092,2022-01-23,37,265.23
1093,2022-01-23,38,225.81
1094,2022-01-23,39,256.87
1095,2022-01-23,40,209.08
1096,2022-01-23,41,205.5
1097,2022-01-23,42,203.11
1098,2022-01-23,43,189.84
1099,2022-01-23,44,178.14
1100,2022-01-23,45,174.43
1101,2022-01-23,46,145.76
1102,2022-01-23,47,189.84
1103,2022-01-23,48,177.54
1104,2022-01-24,1,177.87
1105,2022-01-24,2,189.3
1106,2022-01-24,3,193.95
1107,2022-01-24,4,186.92
1108,2022-01-24,5,186.92
1109,2022-01-24,6,181.08
1110,2022-01-24,7,189.3
1111,2022-01-24,8,181.08
1112,2022-01-24,9,186.92
1113,2022-01-24,10,184.66
1114,2022-01-24,11,193.35
1115,2022-01-24,12,186.92
1116,2022-01-24,13,215.03
1117,2022-01-24,14,226.35
1118,2022-01-24,15,240.65
1119,2022-01-24,16,334.76
1120,2022-01-24,17,275.91
1121,2022-01-24,18,318.08
1122,2022-01-24,19,294.62
1123,2022-01-24,20,294.62
1124,2022-01-24,21,285.92
1125,2022-01-24,22,285.68
1126,2022-01-24,23,281.27
1127,2022-01-24,24,278.29
1128,2022-01-24,25,288.9
1129,2022-01-24,26,288.9
1130,2022-01-24,27,289.73
1131,2022-01-24,28,289.73
1132,2022-01-24,29,290.56
1133,2022-01-24,30,290.56
1134,2022-01-24,31,262.09
1135,2022-01-24,32,285.92
1136,2022-01-24,33,269.24
1137,2022-01-24,34,506.31
1138,2022-01-24,35,1096.02
1139,2022-01-24,36,1526.21
1140,2022-01-24,37,1427.21
1141,2022-01-24,38,595.66
1142,2022-01-24,39,536.1
1143,2022-01-24,40,355.13
1144,2022-01-24,41,321.66
1145,2022-01-24,42,285.44
1146,2022-01-24,43,289.73
1147,2022-01-24,44,214.44
1148,2022-01-24,45,228.38
1149,2022-01-24,46,200.14
1150,2022-01-24,47,248.99
1151,2022-01-24,48,220.4
1152,2022-01-25,1,222.28
1153,2022-01-25,2,233.03
1154,2022-01-25,3,233.03
1155,2022-01-25,4,204.83
1156,2022-01-25,5,204.64
1157,2022-01-25,6,197.78
1158,2022-01-25,7,203.15
1159,2022-01-25,8,197.78
1160,2022-01-25,9,200.05
1161,2022-01-25,10,197.78
1162,2022-01-25,11,220.96
1163,2022-01-25,12,216.78
1164,2022-01-25,13,250.96
1165,2022-01-25,14,282.68
1166,2022-01-25,15,310.23
1167,2022-01-25,16,480.4
1168,2022-01-25,17,397.94
1169,2022-01-25,18,438.58
1170,2022-01-25,19,394.36
1171,2022-01-25,20,394.36
1172,2022-01-25,21,384.8
1173,2022-01-25,22,337.0
1174,2022-01-25,23,334.37
1175,2022-01-25,24,327.68
1176,2022-01-25,25,322.66
1177,2022-01-25,26,317.4
1178,2022-01-25,27,320.27
1179,2022-01-25,28,309.99
1180,2022-01-25,29,309.99
1181,2022-01-25,30,310.71
1182,2022-01-25,31,309.51
1183,2022-01-25,32,358.51
1184,2022-01-25,33,329.83
1185,2022-01-25,34,413.3
1186,2022-01-25,35,394.36
1187,2022-01-25,36,397.59
1188,2022-01-25,37,427.82
1189,2022-01-25,38,317.4
1190,2022-01-25,39,352.65
1191,2022-01-25,40,260.52
1192,2022-01-25,41,283.58
1193,2022-01-25,42,214.03
1194,2022-01-25,43,240.32
1195,2022-01-25,44,193.59
1196,2022-01-25,45,205.07
1197,2022-01-25,46,197.78
1198,2022-01-25,47,235.42
1199,2022-01-25,48,225.86
1200,2022-01-26,1,228.72
1201,2022-01-26,2,251.95
1202,2022-01-26,3,233.5
1203,2022-01-26,4,230.51
1204,2022-01-26,5,228.72
1205,2022-01-26,6,230.51
1206,2022-01-26,7,221.77
1207,2022-01-26,8,204.77
1208,2022-01-26,9,216.62
1209,2022-01-26,10,207.16
1210,2022-01-26,11,231.11
1211,2022-01-26,12,233.5
1212,2022-01-26,13,222.73
1213,2022-01-26,14,237.1
1214,2022-01-26,15,272.66
1215,2022-01-26,16,308.47
1216,2022-01-26,17,302.48
1217,2022-01-26,18,312.18
1218,2022-01-26,19,311.1
1219,2022-01-26,20,300.2
1220,2022-01-26,21,286.91
1221,2022-01-26,22,264.64
1222,2022-01-26,23,265.84
1223,2022-01-26,24,250.87
1224,2022-01-26,25,241.65
1225,2022-01-26,26,235.9
1226,2022-01-26,27,246.56
1227,2022-01-26,28,219.02
1228,2022-01-26,29,222.13
1229,2022-01-26,30,233.74
1230,2022-01-26,31,221.53
1231,2022-01-26,32,250.9
1232,2022-01-26,33,217.94
1233,2022-01-26,34,282.36
1234,2022-01-26,35,262.0
1235,2022-01-26,36,274.67
1236,2022-01-26,37,268.71
1237,2022-01-26,38,238.06
1238,2022-01-26,39,239.49
1239,2022-01-26,40,222.73
1240,2022-01-26,41,250.27
1241,2022-01-26,42,220.33
1242,2022-01-26,43,222.61
1243,2022-01-26,44,197.58
1244,2022-01-26,45,204.77
1245,2022-01-26,46,190.28
1246,2022-01-26,47,197.58
1247,2022-01-26,48,182.61
1248,2022-01-27,1,182.47
1249,2022-01-27,2,213.69
1250,2022-01-27,3,210.08
1251,2022-01-27,4,184.27
1252,2022-01-27,5,206.48
1253,2022-01-27,6,199.28
1254,2022-01-27,7,198.08
1255,2022-01-27,8,174.79
1256,2022-01-27,9,182.77
1257,2022-01-27,10,194.12
1258,2022-01-27,11,210.32
1259,2022-01-27,12,229.29
1260,2022-01-27,13,228.09
1261,2022-01-27,14,218.49
1262,2022-01-27,15,211.88
1263,2022-01-27,16,223.17
1264,2022-01-27,17,228.09
1265,2022-01-27,18,234.57
1266,2022-01-27,19,255.7
1267,2022-01-27,20,250.9
1268,2022-01-27,21,254.86
1269,2022-01-27,22,247.78
1270,2022-01-27,23,246.7
1271,2022-01-27,24,236.97
1272,2022-01-27,25,228.57
1273,2022-01-27,26,222.75
1274,2022-01-27,27,213.21
1275,2022-01-27,28,209.24
1276,2022-01-27,29,212.48
1277,2022-01-27,30,200.48
1278,2022-01-27,31,180.07
1279,2022-01-27,32,203.6
1280,2022-01-27,33,204.56
1281,2022-01-27,34,282.11
1282,2022-01-27,35,288.12
1283,2022-01-27,36,316.45
1284,2022-01-27,37,318.13
1285,2022-01-27,38,289.56
1286,2022-01-27,39,315.37
1287,2022-01-27,40,282.11
1288,2022-01-27,41,286.91
1289,2022-01-27,42,249.82
1290,2022-01-27,43,264.11
1291,2022-01-27,44,216.09
1292,2022-01-27,45,240.94
1293,2022-01-27,46,215.25
1294,2022-01-27,47,213.57
1295,2022-01-27,48,209.96
1296,2022-01-28,1,210.34
1297,2022-01-28,2,218.75
1298,2022-01-28,3,237.98
1299,2022-01-28,4,217.55
1300,2022-01-28,5,211.42
1301,2022-01-28,6,201.92
1302,2022-01-28,7,211.42
1303,2022-01-28,8,205.17
1304,2022-01-28,9,210.34
1305,2022-01-28,10,208.41
1306,2022-01-28,11,198.32
1307,2022-01-28,12,209.13
1308,2022-01-28,13,209.01
1309,2022-01-28,14,230.05
1310,2022-01-28,15,241.59
1311,2022-01-28,16,310.34
1312,2022-01-28,17,292.55
1313,2022-01-28,18,294.71
1314,2022-01-28,19,282.45
1315,2022-01-28,20,252.4
1316,2022-01-28,21,236.06
1317,2022-01-28,22,230.53
1318,2022-01-28,23,234.38
1319,2022-01-28,24,223.56
1320,2022-01-28,25,236.88
1321,2022-01-28,26,228.37
1322,2022-01-28,27,217.43
1323,2022-01-28,28,215.02
1324,2022-01-28,29,231.97
1325,2022-01-28,30,231.97
1326,2022-01-28,31,215.38
1327,2022-01-28,32,230.77
1328,2022-01-28,33,211.54
1329,2022-01-28,34,266.83
1330,2022-01-28,35,231.29
1331,2022-01-28,36,247.6
1332,2022-01-28,37,247.6
1333,2022-01-28,38,221.73
1334,2022-01-28,39,230.77
1335,2022-01-28,40,213.46
1336,2022-01-28,41,219.83
1337,2022-01-28,42,174.4
1338,2022-01-28,43,219.95
1339,2022-01-28,44,222.96
1340,2022-01-28,45,218.63
1341,2022-01-28,46,166.35
1342,2022-01-28,47,159.86
1343,2022-01-28,48,109.38
1344,2022-01-29,1,93.8
1345,2022-01-29,2,144.3
1346,2022-01-29,3,144.3
1347,2022-01-29,4,60.49
1348,2022-01-29,5,88.5
1349,2022-01-29,6,24.05
1350,2022-01-29,7,76.96
1351,2022-01-29,8,24.05
1352,2022-01-29,9,60.13
1353,2022-01-29,10,31.02
1354,2022-01-29,11,19.36
1355,2022-01-29,12,43.29
1356,2022-01-29,13,42.15
1357,2022-01-29,14,150.31
1358,2022-01-29,15,150.31
1359,2022-01-29,16,196.97
1360,2022-01-29,17,205.87
1361,2022-01-29,18,258.54
1362,2022-01-29,19,250.12
1363,2022-01-29,20,252.53
1364,2022-01-29,21,234.73
1365,2022-01-29,22,221.26
1366,2022-01-29,23,240.5
1367,2022-01-29,24,240.5
1368,2022-01-29,25,238.1
1369,2022-01-29,26,230.88
1370,2022-01-29,27,230.4
1371,2022-01-29,28,214.05
1372,2022-01-29,29,206.83
1373,2022-01-29,30,209.24
1374,2022-01-29,31,210.44
1375,2022-01-29,32,197.21
1376,2022-01-29,33,218.86
1377,2022-01-29,34,277.66
1378,2022-01-29,35,252.53
1379,2022-01-29,36,294.25
1380,2022-01-29,37,293.17
1381,2022-01-29,38,273.45
1382,2022-01-29,39,281.51
1383,2022-01-29,40,230.4
1384,2022-01-29,41,240.98
1385,2022-01-29,42,223.18
1386,2022-01-29,43,247.72
1387,2022-01-29,44,205.39
1388,2022-01-29,45,221.26
1389,2022-01-29,46,190.0
1390,2022-01-29,47,210.44
1391,2022-01-29,48,194.56
1392,2022-01-30,1,191.44
1393,2022-01-30,2,210.44
1394,2022-01-30,3,221.86
1395,2022-01-30,4,210.44
1396,2022-01-30,5,205.63
1397,2022-01-30,6,198.41
1398,2022-01-30,7,210.44
1399,2022-01-30,8,208.03
1400,2022-01-30,9,209.24
1401,2022-01-30,10,216.45
1402,2022-01-30,11,217.17
1403,2022-01-30,12,216.69
1404,2022-01-30,13,228.6
1405,2022-01-30,14,228.6
1406,2022-01-30,15,228.6
1407,2022-01-30,16,237.61
1408,2022-01-30,17,239.06
1409,2022-01-30,18,285.71
1410,2022-01-30,19,288.6
1411,2022-01-30,20,299.18
1412,2022-01-30,21,288.6
1413,2022-01-30,22,288.6
1414,2022-01-30,23,275.37
1415,2022-01-30,24,273.21
1416,2022-01-30,25,231.24
1417,2022-01-30,26,235.81
1418,2022-01-30,27,231.96
1419,2022-01-30,28,221.02
1420,2022-01-30,29,211.88
1421,2022-01-30,30,214.29
1422,2022-01-30,31,180.38
1423,2022-01-30,32,208.03
1424,2022-01-30,33,198.89
1425,2022-01-30,34,288.6
1426,2022-01-30,35,258.54
1427,2022-01-30,36,271.77
1428,2022-01-30,37,288.6
1429,2022-01-30,38,209.48
1430,2022-01-30,39,228.48
1431,2022-01-30,40,217.65
1432,2022-01-30,41,233.41
1433,2022-01-30,42,228.96
1434,2022-01-30,43,281.99
1435,2022-01-30,44,196.67
1436,2022-01-30,45,222.46
1437,2022-01-30,46,150.43
1438,2022-01-30,47,120.25
1439,2022-01-30,48,120.25
1440,2022-01-31,1,119.72
1441,2022-01-31,2,145.82
1442,2022-01-31,3,139.77
1443,2022-01-31,4,118.52
1444,2022-01-31,5,141.63
1445,2022-01-31,6,113.61
1446,2022-01-31,7,135.04
1447,2022-01-31,8,99.6
1448,2022-01-31,9,140.07
1449,2022-01-31,10,146.06
1450,2022-01-31,11,155.63
1451,2022-01-31,12,183.17
1452,2022-01-31,13,220.28
1453,2022-01-31,14,221.48
1454,2022-01-31,15,227.46
1455,2022-01-31,16,281.34
1456,2022-01-31,17,239.43
1457,2022-01-31,18,272.96
1458,2022-01-31,19,266.97
1459,2022-01-31,20,260.62
1460,2022-01-31,21,251.17
1461,2022-01-31,22,237.28
1462,2022-01-31,23,249.61
1463,2022-01-31,24,242.19
1464,2022-01-31,25,235.48
1465,2022-01-31,26,236.14
1466,2022-01-31,27,228.18
1467,2022-01-31,28,228.18
1468,2022-01-31,29,220.64
1469,2022-01-31,30,229.86
1470,2022-01-31,31,203.52
1471,2022-01-31,32,223.99
1472,2022-01-31,33,208.61
1473,2022-01-31,34,260.51
1474,2022-01-31,35,312.22
1475,2022-01-31,36,316.89
1476,2022-01-31,37,311.74
1477,2022-01-31,38,306.96
1478,2022-01-31,39,299.29
1479,2022-01-31,40,243.27
1480,2022-01-31,41,221.48
1481,2022-01-31,42,210.7
1482,2022-01-31,43,237.04
1483,2022-01-31,44,217.89
1484,2022-01-31,45,226.27
1485,2022-01-31,46,215.49
1486,2022-01-31,47,234.65
1487,2022-01-31,48,189.15
1488,2022-01-02,1,188.36
1489,2022-01-02,2,204.31
1490,2022-01-02,3,226.08
1491,2022-01-02,4,172.54
1492,2022-01-02,5,208.95
1493,2022-01-02,6,159.45
1494,2022-01-02,7,193.96
1495,2022-01-02,8,137.49
1496,2022-01-02,9,178.49
1497,2022-01-02,10,162.3
1498,2022-01-02,11,178.49
1499,2022-01-02,12,220.13
1500,2022-01-02,13,209.31
1501,2022-01-02,14,226.56
1502,2022-01-02,15,217.75
1503,2022-01-02,16,248.69
1504,2022-01-02,17,217.75
1505,2022-01-02,18,251.07
1506,2022-01-02,19,230.84
1507,2022-01-02,20,221.68
1508,2022-01-02,21,230.84
1509,2022-01-02,22,207.64
1510,2022-01-02,23,212.76
1511,2022-01-02,24,206.09
1512,2022-01-02,25,193.0
1513,2022-01-02,26,178.49
1514,2022-01-02,27,189.43
1515,2022-01-02,28,185.03
1516,2022-01-02,29,188.01
1517,2022-01-02,30,188.01
1518,2022-01-02,31,178.49
1519,2022-01-02,32,189.43
1520,2022-01-02,33,189.2
1521,2022-01-02,34,220.13
1522,2022-01-02,35,235.6
1523,2022-01-02,36,261.78
1524,2022-01-02,37,267.73
1525,2022-01-02,38,237.98
1526,2022-01-02,39,258.21
1527,2022-01-02,40,237.98
1528,2022-01-02,41,215.61
1529,2022-01-02,42,210.5
1530,2022-01-02,43,238.58
1531,2022-01-02,44,212.87
1532,2022-01-02,45,214.18
1533,2022-01-02,46,196.34
1534,2022-01-02,47,184.32
1535,2022-01-02,48,161.59
1536,2022-02-02,1,168.11
1537,2022-02-02,2,171.11
1538,2022-02-02,3,171.47
1539,2022-02-02,4,166.43
1540,2022-02-02,5,165.71
1541,2022-02-02,6,158.98
1542,2022-02-02,7,160.9
1543,2022-02-02,8,150.1
1544,2022-02-02,9,163.3
1545,2022-02-02,10,163.3
1546,2022-02-02,11,165.71
1547,2022-02-02,12,180.12
1548,2022-02-02,13,163.3
1549,2022-02-02,14,192.12
1550,2022-02-02,15,192.12
1551,2022-02-02,16,221.9
1552,2022-02-02,17,204.13
1553,2022-02-02,18,200.53
1554,2022-02-02,19,218.54
1555,2022-02-02,20,204.61
1556,2022-02-02,21,210.13
1557,2022-02-02,22,190.44
1558,2022-02-02,23,186.12
1559,2022-02-02,24,185.22
1560,2022-02-02,25,189.72
1561,2022-02-02,26,208.93
1562,2022-02-02,27,207.73
1563,2022-02-02,28,200.53
1564,2022-02-02,29,213.68
1565,2022-02-02,30,182.52
1566,2022-02-02,31,207.49
1567,2022-02-02,32,234.15
1568,2022-02-02,33,230.19
1569,2022-02-02,34,262.13
1570,2022-02-02,35,242.56
1571,2022-02-02,36,265.85
1572,2022-02-02,37,270.89
1573,2022-02-02,38,245.92
1574,2022-02-02,39,265.37
1575,2022-02-02,40,222.14
1576,2022-02-02,41,223.94
1577,2022-02-02,42,205.45
1578,2022-02-02,43,213.5
1579,2022-02-02,44,201.85
1580,2022-02-02,45,190.08
1581,2022-02-02,46,180.12
1582,2022-02-02,47,192.12
1583,2022-02-02,48,169.67
1584,2022-03-02,1,183.32
1585,2022-03-02,2,192.84
1586,2022-03-02,3,179.58
1587,2022-03-02,4,162.71
1588,2022-03-02,5,190.91
1589,2022-03-02,6,167.77
1590,2022-03-02,7,177.41
1591,2022-03-02,8,154.27
1592,2022-03-02,9,175.97
1593,2022-03-02,10,162.71
1594,2022-03-02,11,162.71
1595,2022-03-02,12,177.17
1596,2022-03-02,13,185.37
1597,2022-03-02,14,198.87
1598,2022-03-02,15,192.12
1599,2022-03-02,16,240.81
1600,2022-03-02,17,228.15
1601,2022-03-02,18,235.02
1602,2022-03-02,19,231.41
1603,2022-03-02,20,217.61
1604,2022-03-02,21,221.83
1605,2022-03-02,22,203.69
1606,2022-03-02,23,195.25
1607,2022-03-02,24,192.84
1608,2022-03-02,25,193.8
1609,2022-03-02,26,186.81
1610,2022-03-02,27,193.56
1611,2022-03-02,28,186.81
1612,2022-03-02,29,183.2
1613,2022-03-02,30,172.35
1614,2022-03-02,31,180.79
1615,2022-03-02,32,192.84
1616,2022-03-02,33,212.12
1617,2022-03-02,34,248.28
1618,2022-03-02,35,227.79
1619,2022-03-02,36,235.02
1620,2022-03-02,37,248.76
1621,2022-03-02,38,216.95
1622,2022-03-02,39,235.02
1623,2022-03-02,40,186.09
1624,2022-03-02,41,192.12
1625,2022-03-02,42,192.84
1626,2022-03-02,43,203.69
1627,2022-03-02,44,187.3
1628,2022-03-02,45,192.84
1629,2022-03-02,46,132.58
1630,2022-03-02,47,210.92
1631,2022-03-02,48,172.23
1632,2022-04-02,1,189.34
1633,2022-04-02,2,211.3
1634,2022-04-02,3,211.3
1635,2022-04-02,4,189.93
1636,2022-04-02,5,192.31
1637,2022-04-02,6,189.93
1638,2022-04-02,7,189.93
1639,2022-04-02,8,172.84
1640,2022-04-02,9,163.22
1641,2022-04-02,10,166.19
1642,2022-04-02,11,163.22
1643,2022-04-02,12,184.0
1644,2022-04-02,13,155.51
1645,2022-04-02,14,187.56
1646,2022-04-02,15,192.31
1647,2022-04-02,16,244.54
1648,2022-04-02,17,223.88
1649,2022-04-02,18,237.42
1650,2022-04-02,19,246.91
1651,2022-04-02,20,237.42
1652,2022-04-02,21,223.65
1653,2022-04-02,22,196.34
1654,2022-04-02,23,205.84
1655,2022-04-02,24,181.15
1656,2022-04-02,25,188.15
1657,2022-04-02,26,168.57
1658,2022-04-02,27,168.09
1659,2022-04-02,28,154.8
1660,2022-04-02,29,154.32
1661,2022-04-02,30,154.32
1662,2022-04-02,31,154.32
1663,2022-04-02,32,194.68
1664,2022-04-02,33,154.32
1665,2022-04-02,34,231.97
1666,2022-04-02,35,219.61
1667,2022-04-02,36,245.01
1668,2022-04-02,37,237.42
1669,2022-04-02,38,219.61
1670,2022-04-02,39,230.29
1671,2022-04-02,40,190.09
1672,2022-04-02,41,216.05
1673,2022-04-02,42,168.57
1674,2022-04-02,43,213.68
1675,2022-04-02,44,183.52
1676,2022-04-02,45,191.12
1677,2022-04-02,46,154.32
1678,2022-04-02,47,213.68
1679,2022-04-02,48,211.3
1680,2022-05-02,1,206.47
1681,2022-05-02,2,225.01
1682,2022-05-02,3,203.73
1683,2022-05-02,4,176.63
1684,2022-05-02,5,190.18
1685,2022-05-02,6,174.73
1686,2022-05-02,7,186.62
1687,2022-05-02,8,172.35
1688,2022-05-02,9,178.3
1689,2022-05-02,10,172.35
1690,2022-05-02,11,172.35
1691,2022-05-02,12,160.35
1692,2022-05-02,13,161.65
1693,2022-05-02,14,184.24
1694,2022-05-02,15,198.26
1695,2022-05-02,16,219.07
1696,2022-05-02,17,196.13
1697,2022-05-02,18,243.49
1698,2022-05-02,19,196.96
1699,2022-05-02,20,213.24
1700,2022-05-02,21,188.99
1701,2022-05-02,22,164.51
1702,2022-05-02,23,186.38
1703,2022-05-02,24,178.3
1704,2022-05-02,25,174.97
1705,2022-05-02,26,166.41
1706,2022-05-02,27,180.32
1707,2022-05-02,28,172.35
1708,2022-05-02,29,165.7
1709,2022-05-02,30,165.7
1710,2022-05-02,31,171.16
1711,2022-05-02,32,188.64
1712,2022-05-02,33,159.28
1713,2022-05-02,34,211.58
1714,2022-05-02,35,213.95
1715,2022-05-02,36,254.84
1716,2022-05-02,37,246.05
1717,2022-05-02,38,210.63
1718,2022-05-02,39,223.94
1719,2022-05-02,40,182.57
1720,2022-05-02,41,193.75
1721,2022-05-02,42,150.96
1722,2022-05-02,43,195.29
1723,2022-05-02,44,148.58
1724,2022-05-02,45,190.18
1725,2022-05-02,46,159.28
1726,2022-05-02,47,183.05
1727,2022-05-02,48,102.22
1728,2022-06-02,1,99.44
1729,2022-06-02,2,124.94
1730,2022-06-02,3,157.93
1731,2022-06-02,4,93.59
1732,2022-06-02,5,83.06
1733,2022-06-02,6,60.83
1734,2022-06-02,7,81.89
1735,2022-06-02,8,39.31
1736,2022-06-02,9,14.04
1737,2022-06-02,10,-0.58
1738,2022-06-02,11,11.7
1739,2022-06-02,12,40.83
1740,2022-06-02,13,50.54
1741,2022-06-02,14,128.69
1742,2022-06-02,15,70.19
1743,2022-06-02,16,161.44
1744,2022-06-02,17,102.95
1745,2022-06-02,18,198.88
1746,2022-06-02,19,176.77
1747,2022-06-02,20,225.32
1748,2022-06-02,21,181.56
1749,2022-06-02,22,187.18
1750,2022-06-02,23,175.48
1751,2022-06-02,24,183.43
1752,2022-06-02,25,163.31
1753,2022-06-02,26,174.08
1754,2022-06-02,27,172.15
1755,2022-06-02,28,161.44
1756,2022-06-02,29,165.65
1757,2022-06-02,30,166.12
1758,2022-06-02,31,128.69
1759,2022-06-02,32,147.4
1760,2022-06-02,33,140.38
1761,2022-06-02,34,210.58
1762,2022-06-02,35,217.59
1763,2022-06-02,36,263.92
1764,2022-06-02,37,263.22
1765,2022-06-02,38,231.4
1766,2022-06-02,39,233.97
1767,2022-06-02,40,190.36
1768,2022-06-02,41,233.97
1769,2022-06-02,42,165.77
1770,2022-06-02,43,239.82
1771,2022-06-02,44,171.5
1772,2022-06-02,45,198.88
1773,2022-06-02,46,150.33
1774,2022-06-02,47,215.26
1775,2022-06-02,48,152.08
1776,2022-07-02,1,146.26
1777,2022-07-02,2,207.31
1778,2022-07-02,3,208.94
1779,2022-07-02,4,175.97
1780,2022-07-02,5,179.92
1781,2022-07-02,6,201.97
1782,2022-07-02,7,215.44
1783,2022-07-02,8,202.36
1784,2022-07-02,9,176.9
1785,2022-07-02,10,185.72
1786,2022-07-02,11,197.33
1787,2022-07-02,12,191.53
1788,2022-07-02,13,208.94
1789,2022-07-02,14,227.16
1790,2022-07-02,15,243.76
1791,2022-07-02,16,290.19
1792,2022-07-02,17,263.26
1793,2022-07-02,18,266.05
1794,2022-07-02,19,256.99
1795,2022-07-02,20,239.12
1796,2022-07-02,21,243.76
